drug1_id,drug2_id,label
DB04988,DB11569,1
DB13491,DB01285,1
DB09292,DB01438,1
DB00477,DB00715,1
DB04896,DB14570,1
DB09253,DB01239,1
DB14568,DB05154,1
DB09241,DB09098,1
DB07767,DB01367,1
DB00498,DB01600,1
DB11130,DB09325,1
DB01588,DB11823,1
DB01580,DB13374,1
DB15277,DB09037,1
DB09254,DB13384,1
DB00181,DB02207,1
DB11059,DB05710,1
DB09244,DB12054,1
DB05830,DB08954,1
DB01051,DB11689,1
DB14503,DB13913,1
DB01212,DB11135,1
DB14210,DB08382,1
DB06770,DB00908,1
DB09357,DB09472,1
DB13873,DB12221,1
DB09078,DB01332,1
DB00619,DB09343,1
DB00555,DB09288,1
DB01342,DB00270,1
DB08892,DB00416,1
DB04575,DB15941,1
DB00829,DB00684,1
DB11130,DB11328,1
DB00783,DB00837,1
DB04572,DB16650,1
DB00670,DB09287,1
DB15461,DB01108,1
DB00372,DB06696,1
DB01583,DB01095,1
DB01396,DB12035,1
DB13757,DB01020,1
DB00181,DB04918,1
DB00594,DB00275,1
DB12193,DB00680,1
DB09049,DB00804,1
DB06372,DB01380,1
DB11638,DB00758,1
DB00951,DB00550,1
DB00181,DB06446,1
DB13505,DB00866,1
DB13323,DB01126,1
DB00304,DB00578,1
DB00243,DB00470,1
DB08960,DB11110,1
DB09288,DB09065,1
DB05109,DB11569,1
DB00880,DB01397,1
DB08797,DB00031,1
DB09223,DB00191,1
DB00806,DB01139,1
DB00588,DB09000,1
DB00818,DB00242,1
DB13606,DB13505,1
DB12086,DB00852,1
DB11871,DB00727,1
DB12752,DB08907,1
DB00291,DB15434,1
DB01359,DB01624,1
DB00706,DB00819,1
DB01088,DB00393,1
DB13180,DB00421,1
DB13432,DB01050,1
DB00436,DB00569,1
DB00581,DB13430,1
DB00849,DB12245,1
DB15718,DB11771,1
DB01080,DB01442,1
DB08810,DB04834,1
DB13386,DB14952,1
DB00605,DB00316,1
DB09212,DB13722,1
DB01338,DB01023,1
DB08839,DB00557,1
DB05115,DB06626,1
DB00244,DB00495,1
DB14569,DB00266,1
DB08934,DB09185,1
DB00754,DB01284,1
DB02224,DB00796,1
DB00361,DB00482,1
DB06209,DB00231,1
DB00626,DB00548,1
DB06294,DB00013,1
DB13620,DB13766,1
DB11686,DB01017,1
DB01645,DB00688,1
DB00334,DB00499,1
DB00921,DB00469,1
DB00404,DB00355,1
DB09209,DB06209,1
DB04946,DB06654,1
DB09001,DB00574,1
DB11582,DB00565,1
DB12951,DB11903,1
DB00178,DB01216,1
DB00463,DB09123,1
DB13665,DB13745,1
DB09227,DB00195,1
DB11371,DB01069,1
DB00580,DB09205,1
DB08916,DB03496,1
DB11718,DB00808,1
DB04076,DB12950,1
DB00813,DB05903,1
DB00371,DB00268,1
DB00540,DB09285,1
DB01181,DB11753,1
DB13554,DB00295,1
DB01175,DB13651,1
DB06726,DB09215,1
DB00953,DB00355,1
DB07931,DB05006,1
DB13468,DB14718,1
DB00908,DB14010,1
DB01783,DB06271,1
DB06543,DB00833,1
DB00359,DB01030,1
DB00521,DB00593,1
DB00995,DB00624,1
DB12826,DB13073,1
DB04348,DB09297,1
DB01294,DB01382,1
DB09062,DB11699,1
DB09245,DB00479,1
DB00255,DB01068,1
DB09300,DB08925,1
DB08861,DB11089,1
DB00108,DB01177,1
DB00552,DB01109,1
DB08816,DB13605,1
DB00863,DB00041,1
DB00180,DB09063,1
DB00454,DB11328,1
DB00486,DB00723,1
DB01348,DB04820,1
DB11646,DB09312,1
DB04898,DB00448,1
DB11699,DB00412,1
DB00985,DB13769,1
DB11166,DB00469,1
DB01320,DB14009,1
DB00830,DB09237,1
DB14059,DB08976,1
DB00837,DB01978,1
DB11942,DB13879,1
DB13520,DB01263,1
DB00696,DB02224,1
DB00500,DB01324,1
DB13770,DB15031,1
DB09091,DB13595,1
DB00744,DB09288,1
DB04832,DB00424,1
DB00317,DB11853,1
DB13690,DB00985,1
DB12070,DB13954,1
DB01159,DB11664,1
DB04861,DB13645,1
DB04725,DB14646,1
DB00941,DB09219,1
DB00623,DB01168,1
DB06702,DB13954,1
DB12489,DB01002,1
DB06148,DB15226,1
DB00081,DB06737,1
DB14512,DB01324,1
DB00918,DB11613,1
DB08899,DB14529,1
DB11770,DB01235,1
DB01063,DB13249,1
DB00952,DB02224,1
DB09357,DB09132,1
DB00737,DB00470,1
DB06204,DB04831,1
DB00181,DB14006,1
DB13541,DB13351,1
DB00334,DB11273,1
DB00876,DB01018,1
DB01174,DB13174,1
DB13499,DB00553,1
DB00537,DB00178,1
DB00356,DB13411,1
DB04836,DB09214,1
DB00292,DB01142,1
DB00087,DB00853,1
DB06480,DB09015,1
DB13823,DB00831,1
DB01158,DB00862,1
DB00773,DB01008,1
DB01245,DB00670,1
DB01553,DB09225,1
DB00232,DB01529,1
DB00483,DB13378,1
DB01320,DB00526,1
DB13874,DB00636,1
DB01161,DB13663,1
DB01359,DB00662,1
DB06684,DB00268,1
DB11919,DB13259,1
DB01336,DB13756,1
DB09329,DB09262,1
DB00213,DB13178,1
DB09085,DB00256,1
DB10803,DB00291,1
DB04743,DB00689,1
DB09133,DB09216,1
DB00653,DB06194,1
DB00493,DB00175,1
DB06304,DB12845,1
DB11919,DB00186,1
DB16650,DB09053,1
DB00631,DB00033,1
DB00594,DB06211,1
DB09239,DB04834,1
DB00820,DB00246,1
DB09254,DB13779,1
DB01086,DB08795,1
DB08826,DB01046,1
DB12071,DB01100,1
DB00586,DB00980,1
DB09389,DB00575,1
DB11376,DB11315,1
DB11455,DB00591,1
DB00750,DB05109,1
DB12526,DB00677,1
DB00477,DB01488,1
DB08496,DB00104,1
DB12184,DB12710,1
DB14507,DB13868,1
DB00452,DB13025,1
DB13411,DB00708,1
DB04626,DB06737,1
DB00709,DB13461,1
DB01226,DB13491,1
DB00487,DB14539,1
DB00098,DB13375,1
DB00467,DB00107,1
DB13609,DB11003,1
DB03451,DB08895,1
DB01200,DB01294,1
DB00440,DB11164,1
DB13406,DB07615,1
DB05077,DB00289,1
DB11124,DB00999,1
DB01077,DB01066,1
DB14762,DB08877,1
DB11114,DB00213,1
DB00320,DB00624,1
DB15463,DB00425,1
DB12712,DB00482,1
DB00698,DB01421,1
DB00353,DB01395,1
DB06446,DB13707,1
DB13955,DB09371,1
DB00968,DB14529,1
DB00248,DB00831,1
DB09038,DB00708,1
DB01556,DB15263,1
DB13772,DB09212,1
DB08815,DB02638,1
DB01082,DB00364,1
DB01421,DB13266,1
DB01363,DB09200,1
DB01488,DB01433,1
DB12174,DB00188,1
DB00253,DB01324,1
DB09057,DB04845,1
DB11742,DB01100,1
DB01355,DB04665,1
DB00801,DB00285,1
DB00235,DB08899,1
DB09243,DB12327,1
DB08880,DB04951,1
DB01075,DB08874,1
DB00699,DB04905,1
DB05139,DB09029,1
DB00468,DB06402,1
DB04216,DB13203,1
DB11841,DB00218,1
DB05101,DB00073,1
DB00731,DB01114,1
DB00493,DB13001,1
DB00065,DB01073,1
DB01233,DB01424,1
DB00277,DB01591,1
DB00928,DB01563,1
DB00889,DB04917,1
DB08940,DB08838,1
DB00614,DB04903,1
DB13954,DB00361,1
DB12610,DB11404,1
DB01621,DB11477,1
DB04925,DB13953,1
DB08909,DB14659,1
DB00390,DB00396,1
DB01413,DB04898,1
DB13180,DB00193,1
DB09317,DB14597,1
DB01021,DB11097,1
DB11156,DB08942,1
DB09185,DB00535,1
DB13801,DB00500,1
DB00559,DB00633,1
DB05679,DB00028,1
DB01211,DB00347,1
DB00380,DB00953,1
DB09236,DB13359,1
DB01033,DB00069,1
DB09555,DB01426,1
DB08813,DB04575,1
DB00246,DB02520,1
DB01466,DB01614,1
DB00991,DB13166,1
DB11145,DB09165,1
DB00457,DB01624,1
DB06616,DB01071,1
DB01340,DB01244,1
DB12235,DB04825,1
DB00776,DB04682,1
DB09076,DB13530,1
DB00794,DB05232,1
DB08961,DB12417,1
DB08922,DB00312,1
DB09245,DB13575,1
DB01628,DB00966,1
DB00617,DB06589,1
DB11837,DB04948,1
DB09254,DB06605,1
DB00463,DB02568,1
DB13563,DB01234,1
DB13540,DB00402,1
DB00374,DB06217,1
DB00458,DB11652,1
DB16390,DB00091,1
DB13924,DB00959,1
DB00944,DB12752,1
DB00409,DB12500,1
DB08997,DB13420,1
DB13357,DB13733,1
DB13759,DB04953,1
DB00268,DB06168,1
DB13777,DB13757,1
DB00095,DB14919,1
DB00776,DB12105,1
DB00056,DB04901,1
DB12610,DB08970,1
DB00958,DB00074,1
DB06767,DB00790,1
DB13943,DB06119,1
DB13203,DB03783,1
DB00083,DB06582,1
DB00897,DB14631,1
DB00742,DB01427,1
DB00468,DB09166,1
DB14055,DB12127,1
DB00810,DB13784,1
DB00351,DB11166,1
DB00443,DB11478,1
DB00814,DB04911,1
DB04834,DB14541,1
DB00115,DB09082,1
DB00408,DB08893,1
DB11581,DB04920,1
DB11800,DB01026,1
DB08439,DB01102,1
DB12661,DB06694,1
DB01403,DB06763,1
DB11375,DB12235,1
DB09237,DB01698,1
DB01223,DB11554,1
DB08329,DB14018,1
DB12629,DB00871,1
DB00937,DB00614,1
DB00086,DB00533,1
DB11475,DB13374,1
DB00765,DB09253,1
DB00436,DB13233,1
DB00648,DB01424,1
DB04682,DB00230,1
DB00414,DB13177,1
DB00845,DB01079,1
DB15443,DB14905,1
DB00104,DB06203,1
DB13025,DB12710,1
DB12163,DB09248,1
DB11992,DB09253,1
DB00204,DB05223,1
DB00196,DB01544,1
DB01454,DB09072,1
DB13619,DB11540,1
DB09185,DB00822,1
DB01355,DB09240,1
DB06199,DB15822,1
DB13588,DB06264,1
DB13001,DB09216,1
DB12718,DB13886,1
DB14649,DB08889,1
DB13358,DB06282,1
DB00349,DB00628,1
DB00814,DB09237,1
DB00651,DB05258,1
DB15940,DB06305,1
DB12141,DB00158,1
DB00908,DB08903,1
DB00022,DB01601,1
DB01431,DB00806,1
DB00180,DB12267,1
DB01338,DB00342,1
DB00226,DB01392,1
DB04881,DB09241,1
DB00810,DB14503,1
DB00784,DB11481,1
DB00918,DB06152,1
DB11770,DB11633,1
DB13213,DB13844,1
DB00593,DB12177,1
DB09009,DB13352,1
DB00026,DB00439,1
DB00927,DB01097,1
DB09000,DB00771,1
DB01084,DB11642,1
DB11699,DB04831,1
DB00378,DB11652,1
DB11723,DB00280,1
DB00246,DB06212,1
DB01556,DB13634,1
DB01086,DB06155,1
DB14479,DB11892,1
DB01222,DB00247,1
DB00827,DB01044,1
DB05271,DB01069,1
DB00831,DB00962,1
DB13641,DB14409,1
DB11364,DB00780,1
DB08439,DB00009,1
DB00495,DB11978,1
DB06710,DB09210,1
DB04824,DB00543,1
DB00771,DB13850,1
DB13401,DB00445,1
DB12273,DB05542,1
DB11691,DB01409,1
DB07615,DB00307,1
DB09065,DB09230,1
DB04878,DB09245,1
DB00783,DB00299,1
DB00703,DB01193,1
DB00451,DB00177,1
DB01175,DB13362,1
DB09245,DB01036,1
DB12797,DB00269,1
DB00613,DB06663,1
DB01035,DB00914,1
DB14669,DB14060,1
DB00892,DB01588,1
DB14718,DB00837,1
DB06267,DB00770,1
DB01204,DB00075,1
DB01086,DB12036,1
DB00350,DB00871,1
DB00308,DB01167,1
DB01623,DB13385,1
DB04216,DB01233,1
DB06077,DB00301,1
DB12105,DB01339,1
DB00933,DB09173,1
DB11156,DB01205,1
DB12492,DB08996,1
DB00661,DB09224,1
DB01580,DB01589,1
DB09137,DB01416,1
DB12235,DB05006,1
DB13817,DB00906,1
DB13160,DB01041,1
DB09194,DB13759,1
DB06607,DB00890,1
DB11697,DB15762,1
DB00539,DB09016,1
DB00663,DB11568,1
DB13367,DB08940,1
DB00679,DB06600,1
DB05209,DB14967,1
DB00588,DB16098,1
DB13657,DB08836,1
DB00005,DB09076,1
DB13967,DB09081,1
DB01323,DB13448,1
DB01086,DB01229,1
DB00563,DB00645,1
DB12489,DB09118,1
DB00373,DB00326,1
DB00599,DB13099,1
DB15360,DB04325,1
DB00675,DB11742,1
DB11560,DB00733,1
DB00413,DB01068,1
DB00876,DB00237,1
DB09065,DB04948,1
DB09185,DB08960,1
DB04839,DB00261,1
DB04829,DB13221,1
DB15135,DB00255,1
DB00454,DB00690,1
DB09244,DB01428,1
DB00832,DB13234,1
DB13527,DB09095,1
DB12248,DB13400,1
DB00540,DB00759,1
DB00601,DB00555,1
DB00193,DB13663,1
DB00206,DB13791,1
DB08992,DB00945,1
DB00872,DB00716,1
DB04836,DB09218,1
DB01580,DB01124,1
DB11668,DB01240,1
DB00936,DB09344,1
DB01175,DB04896,1
DB00323,DB13522,1
DB00616,DB00777,1
DB00208,DB04920,1
DB08951,DB00827,1
DB13064,DB01576,1
DB06802,DB00159,1
DB11817,DB09062,1
DB00363,DB08329,1
DB13295,DB00528,1
DB00552,DB00278,1
DB05773,DB06635,1
DB12301,DB00624,1
DB01166,DB12771,1
DB13452,DB13385,1
DB01151,DB08167,1
DB04953,DB00462,1
DB14509,DB01467,1
DB04829,DB13400,1
DB00327,DB09225,1
DB09285,DB04729,1
DB14055,DB05814,1
DB00344,DB01288,1
DB14713,DB13627,1
DB09085,DB00679,1
DB11903,DB01148,1
DB00035,DB01111,1
DB06194,DB01070,1
DB11827,DB11364,1
DB08801,DB00455,1
DB09017,DB00318,1
DB13581,DB01591,1
DB01093,DB09136,1
DB09137,DB00364,1
DB01289,DB01028,1
DB00197,DB09078,1
DB11425,DB09215,1
DB11417,DB04160,1
DB00765,DB13575,1
DB00833,DB09121,1
DB00026,DB06148,1
DB01089,DB00268,1
DB01045,DB09063,1
DB06448,DB08735,1
DB13643,DB12071,1
DB13557,DB12958,1
DB09223,DB01323,1
DB14938,DB00686,1
DB05260,DB00092,1
DB00941,DB14651,1
DB09009,DB05889,1
DB11742,DB12141,1
DB06763,DB11587,1
DB01178,DB00752,1
DB01173,DB04953,1
DB09087,DB00384,1
DB00246,DB06216,1
DB06589,DB01234,1
DB00999,DB04899,1
DB00648,DB01149,1
DB01409,DB00286,1
DB06575,DB00901,1
DB14010,DB13211,1
DB12615,DB01226,1
DB00960,DB00613,1
DB13240,DB00401,1
DB08883,DB00262,1
DB12001,DB06774,1
DB11364,DB00492,1
DB00707,DB11812,1
DB09187,DB00751,1
DB01181,DB12766,1
DB08992,DB01621,1
DB13605,DB06016,1
DB01251,DB04956,1
DB04832,DB00241,1
DB00911,DB01401,1
DB08801,DB01567,1
DB09218,DB13884,1
DB08997,DB13070,1
DB04861,DB01132,1
DB13757,DB00796,1
DB08839,DB00484,1
DB00740,DB01198,1
DB08995,DB01124,1
DB00763,DB08872,1
DB06554,DB11855,1
DB00960,DB06813,1
DB11364,DB00819,1
DB09050,DB01161,1
DB13507,DB13559,1
DB00818,DB13606,1
DB00422,DB01622,1
DB12092,DB13791,1
DB13454,DB15478,1
DB00656,DB13380,1
DB01064,DB13703,1
DB09076,DB00950,1
DB13532,DB00244,1
DB08872,DB00432,1
DB14718,DB01156,1
DB00884,DB00389,1
DB00540,DB01180,1
DB00800,DB09167,1
DB01638,DB00774,1
DB14713,DB08932,1
DB00630,DB01088,1
DB00518,DB04839,1
DB06216,DB01563,1
DB00941,DB03128,1
DB01416,DB00244,1
DB13233,DB00625,1
DB12718,DB12487,1
DB14219,DB09091,1
DB05767,DB03619,1
DB00700,DB09209,1
DB00738,DB08991,1
DB15569,DB11978,1
DB00679,DB13766,1
DB09258,DB14063,1
DB06446,DB01531,1
DB14512,DB09063,1
DB11362,DB11556,1
DB01013,DB01166,1
DB01047,DB09071,1
DB04885,DB09117,1
DB00590,DB01002,1
DB08981,DB13875,1
DB00738,DB08871,1
DB09210,DB01333,1
DB03374,DB14029,1
DB08935,DB04818,1
DB06678,DB00423,1
DB12289,DB06635,1
DB03585,DB01215,1
DB06730,DB00755,1
DB06400,DB00095,1
DB09285,DB15777,1
DB00255,DB06725,1
DB14672,DB01563,1
DB13413,DB11587,1
DB12131,DB01567,1
DB01026,DB13401,1
DB06216,DB00864,1
DB00966,DB13604,1
DB15559,DB13976,1
DB11328,DB09496,1
DB01011,DB06230,1
DB09268,DB13648,1
DB11686,DB14028,1
DB00181,DB00463,1
DB12887,DB11703,1
DB00476,DB00912,1
DB13380,DB00217,1
DB06310,DB13073,1
DB00933,DB13099,1
DB00111,DB12025,1
DB09275,DB09224,1
DB11358,DB01577,1
DB00564,DB09225,1
DB06725,DB13946,1
DB11582,DB13844,1
DB06700,DB12248,1
DB01002,DB01392,1
DB00613,DB12371,1
DB00331,DB13928,1
DB13542,DB04599,1
DB13530,DB10879,1
DB08813,DB01101,1
DB09080,DB09217,1
DB09184,DB00245,1
DB00436,DB13759,1
DB11871,DB01186,1
DB01198,DB13234,1
DB12105,DB13414,1
DB01008,DB00908,1
DB01030,DB14498,1
DB11796,DB08865,1
DB11633,DB00740,1
DB15627,DB11988,1
DB01050,DB09050,1
DB15442,DB11644,1
DB00748,DB00898,1
DB14010,DB00178,1
DB09076,DB13694,1
DB00818,DB04831,1
DB00969,DB09286,1
DB09338,DB01166,1
DB06706,DB08960,1
DB00695,DB00398,1
DB09048,DB09017,1
DB01222,DB00692,1
DB00241,DB00719,1
DB13872,DB00433,1
DB08871,DB14066,1
DB03585,DB00216,1
DB00767,DB00371,1
DB00780,DB00909,1
DB00562,DB14232,1
DB00580,DB00603,1
DB01075,DB00264,1
DB01382,DB08953,1
DB00526,DB06282,1
DB00444,DB00220,1
DB00915,DB12783,1
DB04930,DB00988,1
DB13411,DB12725,1
DB00712,DB08991,1
DB13219,DB08996,1
DB00233,DB00006,1
DB00861,DB00692,1
DB00472,DB01531,1
DB13629,DB09068,1
DB00606,DB01021,1
DB12712,DB00907,1
DB00572,DB11466,1
DB11994,DB01035,1
DB06819,DB01177,1
DB00688,DB06273,1
DB12923,DB06763,1
DB04868,DB09224,1
DB14711,DB00095,1
DB00273,DB00749,1
DB00022,DB09080,1
DB11752,DB09074,1
DB00361,DB01013,1
DB00312,DB11364,1
DB01397,DB11124,1
DB00818,DB12537,1
DB09183,DB00912,1
DB00763,DB00688,1
DB09264,DB00237,1
DB01320,DB13449,1
DB11581,DB00669,1
DB13786,DB00532,1
DB13524,DB01580,1
DB11443,DB13652,1
DB00296,DB00923,1
DB00490,DB09215,1
DB11950,DB01410,1
DB13413,DB13993,1
DB00515,DB00254,1
DB11973,DB15263,1
DB11114,DB11466,1
DB00441,DB09344,1
DB00571,DB09244,1
DB08927,DB12661,1
DB00441,DB00468,1
DB05271,DB01337,1
DB11943,DB01068,1
DB09136,DB00928,1
DB06600,DB13649,1
DB08931,DB00615,1
DB00073,DB12598,1
DB13540,DB11598,1
DB00692,DB01180,1
DB00041,DB09095,1
DB08957,DB09288,1
DB13384,DB01119,1
DB13952,DB00968,1
DB09351,DB11556,1
DB08871,DB01816,1
DB09084,DB13977,1
DB11698,DB00412,1
DB11859,DB00660,1
DB01421,DB13778,1
DB13185,DB00692,1
DB08893,DB06217,1
DB00589,DB01201,1
DB01118,DB06715,1
DB01087,DB00788,1
DB13411,DB00835,1
DB01427,DB09277,1
DB06725,DB00026,1
DB11796,DB00346,1
DB00556,DB14063,1
DB13919,DB11871,1
DB00091,DB01581,1
DB04953,DB13737,1
DB00820,DB13657,1
DB09165,DB01600,1
DB01412,DB09477,1
DB00374,DB12321,1
DB00598,DB00425,1
DB09223,DB01168,1
DB13575,DB00820,1
DB00914,DB13169,1
DB00159,DB00853,1
DB00486,DB00497,1
DB09026,DB01158,1
DB00622,DB13866,1
DB00457,DB04841,1
DB00469,DB00726,1
DB09338,DB11085,1
DB11776,DB13223,1
DB13369,DB01236,1
DB09273,DB12248,1
DB06209,DB00255,1
DB05578,DB00078,1
DB00750,DB00891,1
DB00367,DB08899,1
DB00582,DB00295,1
DB00091,DB00421,1
DB00232,DB09238,1
DB09287,DB05321,1
DB00780,DB01138,1
DB06589,DB01224,1
DB12119,DB13127,1
DB13946,DB00901,1
DB11731,DB14864,1
DB06203,DB13646,1
DB12095,DB11637,1
DB00665,DB09008,1
DB11586,DB04818,1
DB00864,DB00359,1
DB13414,DB09128,1
DB04901,DB11776,1
DB00683,DB05676,1
DB11038,DB00051,1
DB00962,DB11121,1
DB12174,DB01176,1
DB00502,DB01580,1
DB11886,DB09099,1
DB00699,DB00494,1
DB01560,DB11686,1
DB09063,DB06203,1
DB00311,DB01268,1
DB12161,DB05294,1
DB01196,DB11581,1
DB12725,DB01017,1
DB12597,DB13125,1
DB06228,DB12831,1
DB01428,DB01558,1
DB13025,DB00854,1
DB00795,DB10991,1
DB16265,DB12683,1
DB04272,DB00759,1
DB01601,DB05773,1
DB04794,DB00347,1
DB01228,DB00316,1
DB11898,DB09252,1
DB00354,DB00808,1
DB04847,DB14514,1
DB12246,DB06467,1
DB12831,DB15119,1
DB00614,DB09075,1
DB09065,DB06216,1
DB09295,DB00287,1
DB13386,DB11866,1
DB06600,DB00739,1
DB00041,DB13604,1
DB14754,DB15119,1
DB06211,DB13682,1
DB00851,DB04890,1
DB01218,DB00653,1
DB11541,DB00988,1
DB00282,DB12610,1
DB01600,DB04725,1
DB06710,DB04831,1
DB00115,DB00480,1
DB00605,DB13821,1
DB11853,DB01167,1
DB00957,DB14545,1
DB12265,DB01113,1
DB01497,DB00181,1
DB12141,DB00255,1
DB11529,DB06589,1
DB00512,DB08437,1
DB06145,DB00565,1
DB06595,DB01320,1
DB09009,DB02703,1
DB00261,DB09107,1
DB00483,DB09117,1
DB13867,DB09036,1
DB09008,DB08893,1
DB00893,DB00881,1
DB00585,DB00472,1
DB13766,DB01347,1
DB14579,DB00365,1
DB09165,DB00606,1
DB13358,DB11397,1
DB12523,DB00999,1
DB12698,DB16659,1
DB02207,DB00517,1
DB00812,DB13735,1
DB11672,DB00333,1
DB08934,DB16236,1
DB09023,DB01161,1
DB00427,DB01175,1
DB15415,DB09312,1
DB00866,DB04812,1
DB06654,DB04876,1
DB00413,DB00593,1
DB12930,DB04833,1
DB09073,DB09154,1
DB00985,DB12927,1
DB00785,DB09068,1
DB11950,DB01583,1
DB09231,DB15366,1
DB00295,DB04956,1
DB01624,DB05482,1
DB09288,DB00794,1
DB01378,DB11827,1
DB08889,DB06616,1
DB00063,DB00011,1
DB14499,DB01483,1
DB12590,DB01535,1
DB04946,DB00747,1
DB04842,DB01063,1
DB09046,DB14568,1
DB09297,DB00820,1
DB00841,DB01231,1
DB13933,DB00022,1
DB00234,DB00611,1
DB00486,DB00418,1
DB06827,DB09016,1
DB14575,DB00980,1
DB00312,DB08811,1
DB04889,DB00343,1
DB01816,DB00959,1
DB00708,DB00593,1
DB00218,DB09147,1
DB12023,DB05889,1
DB15685,DB01333,1
DB00788,DB13410,1
DB00569,DB13152,1
DB02207,DB09252,1
DB09133,DB00412,1
DB00895,DB00221,1
DB04820,DB01104,1
DB00615,DB06266,1
DB04665,DB09217,1
DB13946,DB00191,1
DB00350,DB13917,1
DB01171,DB02224,1
DB00705,DB13249,1
DB00281,DB00894,1
DB00467,DB00983,1
DB14651,DB11555,1
DB09286,DB00472,1
DB00942,DB00754,1
DB08991,DB09195,1
DB14068,DB00807,1
DB06815,DB00806,1
DB13025,DB06705,1
DB13648,DB01035,1
DB12843,DB01211,1
DB09254,DB11732,1
DB00220,DB01137,1
DB01089,DB01577,1
DB00312,DB13572,1
DB01395,DB00864,1
DB05676,DB00446,1
DB13145,DB00597,1
DB01148,DB11090,1
DB00888,DB00908,1
DB00448,DB00229,1
DB00749,DB11755,1
DB04830,DB00214,1
DB00363,DB13213,1
DB01244,DB14337,1
DB01065,DB00283,1
DB16694,DB00056,1
DB06623,DB01129,1
DB00829,DB01014,1
DB09034,DB04845,1
DB09076,DB13251,1
DB00487,DB00450,1
DB08991,DB00214,1
DB01106,DB11718,1
DB13384,DB08918,1
DB00901,DB01049,1
DB12526,DB00226,1
DB00569,DB09338,1
DB12089,DB01033,1
DB01001,DB00041,1
DB00191,DB14502,1
DB04818,DB15226,1
DB00597,DB11135,1
DB00988,DB00434,1
DB13757,DB00477,1
DB09277,DB01124,1
DB01356,DB00420,1
DB06527,DB00814,1
DB01626,DB00197,1
DB01345,DB00274,1
DB12361,DB00784,1
DB11569,DB14947,1
DB01041,DB05521,1
DB13643,DB01482,1
DB00769,DB12978,1
DB00559,DB08899,1
DB13683,DB06517,1
DB06148,DB13378,1
DB01577,DB00804,1
DB01221,DB00274,1
DB00737,DB13382,1
DB12844,DB16421,1
DB09022,DB14033,1
DB00834,DB08931,1
DB09186,DB06282,1
DB15982,DB00405,1
DB00418,DB09570,1
DB13149,DB00105,1
DB15569,DB11770,1
DB06186,DB00158,1
DB14877,DB14871,1
DB13099,DB09034,1
DB01472,DB15861,1
DB13446,DB11389,1
DB00415,DB00237,1
DB06077,DB09223,1
DB00934,DB08880,1
DB01942,DB13729,1
DB00790,DB00760,1
DB04824,DB00700,1
DB00056,DB09378,1
DB15217,DB12625,1
DB06799,DB14033,1
DB11901,DB01254,1
DB00401,DB14526,1
DB06726,DB09351,1
DB14031,DB00908,1
DB00617,DB13099,1
DB00808,DB00597,1
DB13737,DB12465,1
DB00374,DB07767,1
DB01267,DB13275,1
DB13981,DB12127,1
DB00413,DB01565,1
DB00675,DB09123,1
DB13559,DB12278,1
DB13873,DB00282,1
DB01126,DB12917,1
DB05006,DB13037,1
DB05679,DB09077,1
DB01154,DB00555,1
DB13876,DB13616,1
DB07402,DB01186,1
DB00022,DB16736,1
DB11853,DB00531,1
DB00280,DB12867,1
DB00479,DB00081,1
DB12343,DB00688,1
DB00721,DB01435,1
DB01276,DB13284,1
DB04572,DB00562,1
DB01472,DB01535,1
DB01248,DB00400,1
DB08897,DB11373,1
DB01046,DB11915,1
DB01200,DB13841,1
DB01348,DB11723,1
DB00433,DB13595,1
DB12615,DB00812,1
DB01198,DB01489,1
DB00721,DB12625,1
DB01132,DB06448,1
DB06155,DB09246,1
DB01257,DB01024,1
DB00531,DB00862,1
DB08883,DB09245,1
DB00993,DB13667,1
DB13663,DB08872,1
DB13676,DB13370,1
DB00557,DB05488,1
DB09128,DB08872,1
DB09050,DB01399,1
DB15101,DB01270,1
DB12371,DB05325,1
DB11779,DB00603,1
DB15569,DB00588,1
DB00215,DB00623,1
DB00294,DB11950,1
DB04946,DB01283,1
DB01246,DB09235,1
DB01353,DB01356,1
DB00313,DB00973,1
DB06204,DB01545,1
DB12413,DB05550,1
DB00498,DB06779,1
DB08970,DB15861,1
DB00499,DB00470,1
DB04820,DB01351,1
DB00327,DB11935,1
DB06162,DB00057,1
DB00861,DB13821,1
DB00583,DB00995,1
DB01203,DB00592,1
DB13399,DB01200,1
DB09135,DB00863,1
DB00668,DB13323,1
DB12773,DB09029,1
DB01152,DB14018,1
DB00324,DB13044,1
DB00175,DB00570,1
DB00447,DB01172,1
DB00428,DB09057,1
DB00814,DB00620,1
DB00508,DB13606,1
DB01105,DB01274,1
DB00065,DB00304,1
DB11567,DB01403,1
DB04812,DB09125,1
DB09274,DB12532,1
DB11686,DB01392,1
DB06770,DB15442,1
DB01392,DB01336,1
DB08868,DB09204,1
DB14059,DB11984,1
DB09338,DB04812,1
DB00364,DB13627,1
DB12560,DB12152,1
DB13208,DB13401,1
DB01495,DB01589,1
DB00568,DB14585,1
DB01142,DB01126,1
DB00238,DB00945,1
DB04841,DB12712,1
DB06406,DB06635,1
DB00788,DB13470,1
DB00423,DB06654,1
DB13879,DB13139,1
DB01352,DB12163,1
DB01216,DB00932,1
DB00974,DB09371,1
DB01331,DB00412,1
DB01435,DB00401,1
DB13956,DB04895,1
DB04920,DB00688,1
DB13295,DB00413,1
DB00425,DB01544,1
DB00706,DB00277,1
DB14881,DB11148,1
DB00820,DB13682,1
DB00579,DB14185,1
DB01324,DB11145,1
DB13629,DB15880,1
